n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,39,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,20,0,0,0
903,300,178,0,3,1,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,60,22,0,0,0,14,9,90,0,0,0
1231,443,279,2,2,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,118,0,1,0,0,23,109,1,0,0
1107,513,199,2,2,3,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,97,0,1,0,0,20,6,96,1,0
661,221,237,3,3,1,7,2,9,4,2,8,0,3,0,0,1,1,1,0,0,0,73,0,0,0,1,2,10,7,1,0
1273,597,214,4,11,7,6,6,6,7,6,2,12,4,0,0,0,3,0,0,0,0,34,45,0,0,6,8,21,0,0,0
1640,591,167,1,5,12,2,7,8,8,6,0,10,13,0,0,0,0,0,0,0,1,0,127,0,0,8,8,6,25,0,0
1428,606,179,1,1,17,0,6,9,7,2,6,2,10,9,0,1,0,0,0,0,0,0,124,0,0,6,6,1,25,0,0
1353,563,119,1,1,12,5,7,4,12,0,8,0,6,12,2,0,2,2,0,0,0,0,111,0,0,2,8,2,8,16,0
965,397,169,2,0,9,4,3,5,13,2,2,0,6,4,7,0,0,1,0,0,0,1,20,63,0,0,7,6,0,17,1
