n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
2181,1798,568,3,16,34,0,0,22,8,0,0,17,1,1,0,7,0,0,0,0,0,0,0,0,23,7,17,14,0,0,0
285,560,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,16,20,0,0,0
280,464,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,28,0,0,0
203,509,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,14,14,0,0
259,496,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,16,1,0,0
291,515,121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,23,4,0,0
824,521,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0
1751,589,202,0,30,0,0,28,1,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0
1679,512,233,0,28,0,0,0,1,0,0,0,56,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0
2868,1034,573,1,1,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,40,98,0,99,0,0,10,14,0
2738,920,479,5,16,3,2,0,8,4,24,0,40,0,100,0,16,26,0,0,0,51,0,0,1,0,10,0,1,0,21,0
2771,1144,616,3,19,85,0,0,3,0,1,0,0,50,0,50,2,22,0,0,0,50,0,0,0,0,50,0,0,0,12,21
2827,1240,502,137,3,19,0,0,3,0,0,48,24,0,50,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,30
2504,1375,406,129,4,2,0,46,3,0,51,0,0,47,0,82,3,51,0,0,0,45,0,0,16,0,0,0,50,0,0,13
1600,938,219,15,13,0,7,16,12,0,25,0,28,28,0,0,8,0,0,28,1,28,0,0,31,0,28,28,1,0,0,0
1145,1365,281,19,14,2,0,28,30,0,1,27,0,0,0,0,29,28,1,0,28,0,0,0,14,15,0,0,0,0,0,0
760,887,161,38,11,0,0,0,2,28,0,0,24,4,0,0,0,28,0,0,0,28,0,0,0,22,0,0,0,28,0,0
747,727,247,12,38,8,0,25,56,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,8,42,28,0,0,0,0
472,736,279,4,13,80,30,28,0,1,25,0,0,0,28,28,0,0,0,0,0,0,0,28,0,0,26,0,0,0,0,0
481,757,280,32,11,25,0,0,2,1,0,0,0,28,28,18,11,29,0,0,0,28,0,28,0,0,17,11,0,0,0,0
490,829,280,3,36,69,21,28,0,2,1,22,0,0,64,10,0,1,0,0,0,0,0,0,0,0,0,29,11,0,0,1
497,712,269,1,12,0,57,0,1,0,2,0,0,0,0,0,1,0,28,28,0,53,0,28,0,0,27,42,22,0,0,0
542,620,278,0,4,40,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,28,26,87,0,0,0
484,584,249,0,28,12,21,4,0,0,28,0,0,0,28,0,0,0,28,0,0,0,0,55,0,0,0,0,23,32,0,0
