n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
8,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,37,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,113,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,61,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,103,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,200,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,117,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,193,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,138,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,140,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,180,8,17,3,88,0,2,1,6,3,69,3,2,3,4,46,12,0,1,88,77,16,4,0,2,4,13,67,101,2,0
1425,139,143,4,7,15,9,3,3,2,2,1,2,1,69,4,58,8,1,1,86,16,15,2,6,19,73,9,10,0,0,1
1076,53,4,1,9,67,7,13,0,2,1,0,1,0,1,5,1,9,1,9,0,16,12,2,2,10,2,8,3,1,0,3
972,58,3,1,7,11,11,8,4,0,3,0,87,3,116,1,1,73,1,0,3,88,11,15,1,1,2,5,16,2,0,1
390,22,3,0,1,1,6,0,1,2,1,11,1,1,0,0,0,3,0,0,0,10,0,8,3,1,0,0,17,0,0,0
1472,70,11,1,6,4,11,20,4,39,1,10,68,62,2,69,4,21,1,3,4,55,35,21,7,1,3,3,5,1,0,0
1975,165,22,2,1,5,7,6,9,4,0,20,1,0,8,1,101,39,37,3,4,0,31,2,17,0,4,67,1,18,1,0
1477,111,21,2,4,4,5,4,8,51,5,19,2,4,0,4,2,76,1,45,1,32,20,2,14,1,0,0,4,1,0,0
2668,130,70,70,1,4,1,16,15,10,3,86,12,134,4,29,3,55,2,1,26,72,22,25,28,6,3,2,2,2,1,0
3010,273,82,3,0,9,3,8,76,87,5,10,82,3,67,3,2,71,1,68,1,1,7,56,70,39,71,4,2,0,1,0
3053,193,65,3,61,1,9,2,17,19,9,1,30,0,2,3,1,59,4,70,2,30,40,63,136,142,2,2,70,1,0,0
3035,199,121,3,5,4,204,3,14,7,20,2,31,78,42,28,70,52,70,2,0,1,0,54,8,23,18,3,2,0,2,1
3381,347,75,71,67,59,71,2,1,17,19,7,13,18,4,1,1,55,1,70,5,1,2,30,54,12,103,3,3,1,0,1
1849,81,108,1,2,10,0,2,1,79,6,11,12,9,2,1,2,102,0,1,2,0,3,1,32,7,23,6,68,0,2,0
