n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
68,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,31,11,3,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,781,177,24,74,10,0,6,62,9,2,1,2,15,34,2,18,8,81,0,0,3,68,0,0,68,1,0,4,0,0,0
4317,1239,419,14,20,2,0,56,0,0,100,0,0,8,0,50,7,50,135,0,0,8,131,0,0,83,0,0,0,0,0,0
4205,1413,376,9,12,12,52,8,0,50,50,0,0,4,2,0,8,0,133,0,0,8,115,38,50,57,24,50,0,50,0,0
4161,1753,444,1,15,14,4,4,58,0,50,0,0,0,58,50,52,4,66,109,0,2,4,160,0,0,34,0,50,0,0,0
3828,1986,435,0,13,6,12,2,12,50,0,0,0,0,56,102,50,57,0,118,0,0,8,105,50,50,7,24,0,0,1,0
3900,1992,440,0,6,7,14,52,58,6,0,0,0,50,0,6,50,8,0,124,0,0,6,128,0,50,0,81,50,0,0,0
2958,1645,605,0,54,13,0,14,108,0,54,4,0,0,50,8,0,2,54,103,34,0,4,4,153,0,0,7,24,0,0,0
2678,1403,435,4,0,59,9,64,54,5,0,2,4,0,58,44,6,101,8,0,155,0,0,6,134,0,0,0,32,0,0,0
2510,1471,528,5,2,7,6,1,17,7,100,0,52,4,0,0,6,50,6,48,129,0,100,58,97,0,0,0,9,22,0,0
2338,1289,418,5,3,56,56,1,10,5,48,0,0,2,4,0,6,3,5,52,87,0,75,3,58,23,0,0,0,30,0,0
664,1329,526,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,63,0,0,0,129,0,0,0,12,18,0
681,1175,477,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,105,0,0,0,0,33,0
680,1039,349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,103,0,0,0,125,0,0,0,0,19,14
