n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
1312,704,334,4,12,0,0,8,8,0,0,0,0,0,0,0,6,0,0,12,4,1,0,8,102,17,14,26,115,0,0,0
1428,721,252,5,15,5,0,8,9,4,1,0,1,1,0,0,9,5,1,0,15,1,0,8,113,0,25,8,128,0,0,0
1320,796,257,1,8,6,0,3,0,9,0,0,0,0,0,0,0,8,0,0,6,8,1,6,99,30,22,11,133,0,0,0
1341,735,280,0,6,10,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,10,7,0,6,122,0,32,85,42,0,0
1192,760,334,0,0,14,0,0,0,6,2,0,0,0,0,0,0,6,0,0,0,4,6,5,8,130,0,26,13,91,0,0
606,743,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133,0,0,34,0,0,0
630,833,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,73,0,31,0,0,0
365,562,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,24,0,0
1429,845,411,0,0,0,10,5,0,0,1,6,0,0,0,0,0,0,6,0,0,0,0,4,2,9,109,0,0,29,0,0
1849,832,431,0,1,0,8,6,1,0,0,4,4,0,0,0,2,0,8,0,0,0,0,0,8,2,134,6,0,7,23,0
1467,855,408,6,1,0,2,14,0,1,0,0,6,0,0,0,0,1,2,6,0,0,0,0,4,4,10,133,4,0,31,0
1599,816,424,8,1,0,0,14,3,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,8,8,124,6,2,11,22
1551,810,410,10,0,2,0,7,6,0,0,0,2,6,0,0,0,0,0,6,0,0,0,0,0,2,10,119,1,0,0,32
1623,695,401,12,6,1,1,4,10,0,0,0,0,6,0,0,0,1,2,8,0,0,0,0,15,0,4,87,32,0,0,17
1744,1392,306,149,14,25,2,0,26,23,1,1,0,6,2,0,11,17,0,2,6,1,1,0,32,0,4,11,126,0,0,0
1531,904,279,139,16,9,2,0,11,12,0,0,0,1,9,0,3,3,0,0,6,0,0,0,23,10,0,14,126,0,0,0
1623,877,328,135,23,0,1,0,6,13,0,1,0,1,8,0,0,0,0,0,8,0,0,0,0,29,0,2,141,0,0,0
1533,848,290,83,28,16,1,0,0,14,0,0,0,0,0,6,0,0,1,0,8,0,0,0,0,28,4,0,48,93,0,0
1912,850,310,0,131,16,5,43,42,54,4,42,42,0,0,8,0,0,0,42,4,4,0,42,0,0,33,0,12,35,0,0
1881,989,325,0,130,16,2,7,0,6,84,0,0,75,0,46,4,0,0,0,0,6,0,0,0,42,33,0,0,6,0,0
2103,961,290,84,131,10,8,3,4,0,16,42,42,0,0,0,7,0,42,0,0,8,42,0,0,42,2,27,0,2,0,0
2035,1193,299,1,79,100,16,0,47,4,16,0,0,0,0,10,40,0,0,0,0,48,42,0,0,0,0,31,84,0,0,0
1880,1056,212,43,2,106,57,0,44,4,8,50,84,1,0,0,2,9,0,0,0,6,44,0,0,0,0,12,22,0,0,0
1782,892,394,6,1,135,8,6,43,0,4,20,42,42,0,0,0,9,42,0,0,1,6,0,0,0,0,42,31,0,0,0
