n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
2017,888,389,0,108,12,10,105,50,14,0,14,49,8,4,52,0,0,0,0,0,0,54,2,24,0,100,0,14,0,0,7
2038,881,333,0,136,58,8,45,90,0,0,12,4,0,6,58,1,4,0,0,50,0,0,8,31,0,50,0,64,0,0,0
2031,824,468,7,181,6,4,8,136,0,0,2,63,0,6,10,51,7,34,0,0,0,0,56,15,18,0,100,12,4,0,0
1830,839,293,1,157,62,3,4,108,2,0,0,10,54,0,11,4,0,0,0,0,0,92,37,4,111,0,0,0,11,0,0
1588,630,322,51,2,74,8,0,53,75,0,0,5,8,0,2,9,2,1,0,91,11,33,0,7,15,7,0,0,41,1,0
1506,592,317,3,2,53,9,0,55,68,2,51,54,5,4,0,9,5,6,0,0,46,0,9,4,2,18,0,85,0,0,0
2218,972,383,3,56,110,4,54,5,121,0,48,0,4,4,0,11,12,2,50,0,0,0,0,0,54,22,5,0,0,0,0
4699,1033,476,50,0,12,128,58,2,148,0,2,0,106,2,4,2,8,8,0,0,0,50,0,46,12,50,81,0,0,0,0
4721,1072,536,2,0,2,135,6,2,124,88,0,1,4,2,8,52,6,2,6,0,0,0,0,0,0,8,129,52,0,0,0
4166,1137,440,5,5,3,82,5,55,49,131,0,0,1,6,46,9,1,9,50,4,0,41,0,0,1,2,4,24,0,0,0
3284,873,364,11,44,2,87,60,8,1,124,6,0,0,3,37,6,94,8,0,4,0,0,0,0,0,0,4,23,33,0,0
3002,642,323,9,9,7,2,89,29,5,62,15,0,27,2,0,5,8,4,34,0,21,15,0,0,1,0,0,1,18,0,0
2125,422,168,7,17,2,32,51,9,3,1,26,2,0,5,1,9,7,4,17,1,0,2,16,0,15,14,0,0,12,0,0
3885,886,267,3,27,3,39,35,27,52,0,90,4,0,0,4,115,53,4,4,2,0,50,9,3,0,0,0,0,0,16,0
4312,1419,311,5,18,50,0,25,98,7,0,103,6,2,0,5,2,100,4,8,58,0,0,0,6,85,0,0,0,20,29,0
4315,1597,285,56,19,0,0,0,149,57,0,33,97,6,0,52,6,0,46,54,6,4,0,0,53,55,0,0,0,0,0,34
4177,1667,259,12,54,8,43,0,142,1,9,0,141,8,50,0,58,4,0,0,8,56,0,0,2,2,6,0,0,0,0,29
3418,1506,336,16,53,16,2,0,118,38,9,50,101,0,58,18,92,51,0,0,2,14,0,0,84,0,2,4,0,0,0,0
1936,510,96,7,10,8,11,15,8,46,40,5,33,7,5,41,11,2,1,13,1,6,6,0,10,2,0,2,2,0,0,0
2227,1218,460,3,65,4,10,0,54,158,3,8,0,113,0,24,55,8,2,0,0,3,10,0,0,76,0,0,52,4,0,0
2256,1040,270,4,9,9,14,47,6,98,21,4,70,137,0,8,6,9,45,1,36,0,12,4,0,21,0,0,0,0,0,0
804,310,66,13,3,3,4,0,1,3,24,0,5,23,4,0,1,7,0,0,0,0,1,8,0,0,15,26,0,0,0,0
352,519,193,2,3,2,2,0,1,2,60,0,0,19,24,0,0,2,3,0,0,0,0,2,0,0,9,0,0,0,0,0
544,545,169,3,5,7,0,0,7,4,68,2,0,0,51,0,8,9,2,0,0,0,0,0,0,0,5,17,0,0,2,0
