n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,171,69,0,1,5,8,2,41,0,1,9,1,42,1,2,12,40,1,1,4,3,2,40,2,22,0,38,1,1,1,0
3980,171,100,78,40,3,16,37,1,47,40,11,6,44,4,2,8,59,5,0,9,2,4,0,6,30,2,0,25,0,0,0
4064,259,95,68,2,2,9,6,1,13,66,6,7,43,8,5,16,67,78,0,11,3,1,3,6,13,22,40,0,0,0,0
3287,154,58,8,0,0,0,6,0,6,2,0,10,0,8,0,4,71,4,1,0,7,0,0,0,0,31,0,0,0,0,0
3522,120,92,13,3,0,0,7,1,0,6,0,10,1,0,8,2,72,0,0,2,12,0,0,0,0,32,0,0,0,0,0
3620,145,72,13,19,3,1,7,0,0,9,0,7,4,0,6,2,70,0,0,0,3,5,2,1,0,2,28,0,0,0,0
3566,243,75,11,46,5,0,1,7,0,2,5,2,10,0,2,6,72,0,0,1,1,8,0,1,4,3,31,0,0,0,0
3500,199,63,7,38,3,1,0,14,0,0,7,0,8,3,0,7,71,4,0,0,1,4,4,0,0,1,44,20,0,0,0
3716,420,80,7,21,6,1,0,10,2,0,2,6,8,3,0,3,73,8,0,0,0,0,6,0,0,0,0,47,0,0,0
3831,205,75,78,86,14,6,2,7,8,5,38,9,5,9,29,31,109,6,1,0,2,2,35,7,7,2,0,85,1,0,0
3478,228,67,33,71,10,15,3,8,12,37,0,1,6,26,39,14,85,9,0,4,4,3,0,10,3,0,1,3,34,0,1
2823,140,48,6,15,59,3,3,1,48,1,3,38,7,9,3,4,38,41,43,4,3,2,0,2,5,1,2,0,11,0,0
3418,221,41,15,38,11,6,8,8,11,8,2,1,3,21,73,4,6,33,8,2,2,3,71,2,10,4,1,37,2,0,0
610,54,4,11,1,0,2,2,0,0,6,0,2,0,3,0,1,1,19,2,1,1,0,0,2,0,38,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
