n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
1617,642,264,17,44,84,7,40,37,5,4,18,4,0,0,0,55,10,6,0,0,0,7,0,0,0,0,0,27,11,0,0
1540,741,345,48,9,7,108,56,0,1,1,10,50,2,2,0,2,1,9,0,0,41,9,27,41,0,0,0,42,25,0,0
597,163,48,4,2,6,16,1,10,3,0,9,5,4,16,0,15,2,2,0,0,0,0,11,1,0,0,0,0,1,1,0
1092,475,169,26,3,6,40,3,3,4,40,40,9,0,5,0,3,21,2,6,2,13,0,4,0,0,0,0,0,0,11,0
1380,738,215,117,1,12,76,29,32,5,31,40,9,4,0,3,2,8,0,6,0,40,1,7,0,0,0,0,41,0,15,2
757,314,66,22,0,10,2,25,1,7,1,17,0,8,19,0,1,4,2,1,0,0,0,4,1,1,0,8,0,0,1,6
1274,738,222,68,74,6,17,80,4,37,2,0,0,11,0,24,0,7,6,0,4,38,0,6,0,1,0,0,0,0,0,26
45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,38,67,2,6,1,1,3,8,1,0,0,1,0,3,0,3,0,0,1,0,1,0,0,3,2,36,1,0,0,0,0
71,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
585,39,7,0,6,0,2,0,25,0,0,0,0,0,0,1,2,0,0,1,0,0,3,0,5,1,1,0,0,1,0,0
725,120,31,3,2,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,33,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
