n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
576,893,304,2,0,3,1,0,0,2,100,32,0,0,116,0,3,3,0,0,0,1,0,0,0,0,1,27,0,0,1,0
579,787,245,4,1,4,0,1,1,4,0,91,2,0,79,27,1,2,0,0,0,0,0,0,0,0,0,11,11,0,0,0
214,364,102,5,2,4,2,1,0,5,2,40,1,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0
400,580,175,1,0,4,1,0,0,4,1,77,0,1,0,74,3,3,0,0,0,0,0,0,0,0,0,1,15,6,0,0
470,620,245,12,4,2,2,0,1,2,2,28,95,0,0,98,1,2,0,0,0,0,0,0,0,1,0,0,0,20,0,0
492,768,275,6,1,4,0,0,0,7,2,0,100,0,0,37,93,1,3,0,0,0,0,0,0,0,0,0,0,24,6,0
565,757,339,2,1,1,1,0,1,0,1,0,132,0,0,0,98,2,1,0,0,0,0,0,0,0,0,0,0,0,30,0
342,364,154,1,3,1,1,1,4,1,0,0,24,0,0,0,56,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,10,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,30,19,0,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,186,50,3,2,3,1,0,1,1,0,0,0,0,0,0,35,1,0,25,1,0,0,0,1,0,0,1,6,0,0,0
91,146,12,2,0,2,0,1,0,1,0,0,0,0,0,0,24,2,1,1,19,0,1,0,0,0,0,0,2,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,626,106,3,0,3,0,0,0,0,0,0,0,0,0,0,2,85,1,1,59,33,0,0,0,1,0,0,0,3,14,0
617,718,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,134,0,0,0,0,0,0,0,0,34,0
