n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
81,8,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0
625,191,76,50,3,3,57,97,15,53,1,4,0,0,0,0,1,1,0,0,0,5,12,4,0,1,0,8,0,0,0,0
1102,379,181,3,0,2,9,110,1,143,0,8,0,49,50,50,0,0,107,0,0,54,0,3,4,0,14,34,0,0,1,0
1078,436,200,2,0,1,6,87,1,84,0,4,4,0,0,24,123,0,4,0,51,7,2,0,7,0,8,9,23,50,1,0
933,384,215,3,51,14,6,77,50,69,1,0,55,0,0,0,1,51,0,6,0,50,6,0,4,0,4,10,20,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,22,8,0,0,0,0,0,4,3,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,36,27,18,0,2,0,0,3,0,8,1,9,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,2,0,0,0
984,340,242,6,1,2,0,0,94,0,109,2,60,0,3,2,0,1,0,0,0,0,0,6,18,2,0,0,4,0,0,0
1299,405,144,6,57,55,8,0,3,5,131,4,109,0,0,6,0,1,1,0,0,0,0,17,3,14,50,1,1,1,0,0
1628,562,202,0,51,37,3,102,1,32,183,8,60,52,0,6,51,0,0,0,0,0,0,0,7,39,0,0,1,4,0,0
1107,358,143,3,5,1,0,4,4,6,2,34,4,54,50,92,1,3,0,0,50,0,0,0,0,10,104,2,0,0,0,0
1407,425,135,2,59,0,1,1,98,4,1,65,4,123,0,0,6,2,2,59,50,0,48,0,0,9,17,0,1,0,0,0
1694,499,203,0,1,6,50,0,1,8,54,111,6,84,0,0,9,33,2,0,0,0,50,50,50,0,21,18,50,1,0,0
1638,616,206,50,51,8,0,0,51,50,14,58,104,8,118,0,2,0,0,0,0,0,0,0,0,0,58,85,49,0,0,0
879,290,128,4,0,6,0,0,0,0,55,51,57,6,67,1,2,4,0,51,0,0,0,0,0,0,50,14,2,0,0,0
956,342,99,16,3,3,0,0,1,1,2,2,92,2,64,0,1,57,50,0,0,0,0,0,0,50,2,0,25,0,0,0
731,251,79,17,0,1,4,0,0,16,4,2,51,2,20,1,0,1,0,0,0,0,0,0,0,0,0,4,8,5,0,0
1531,671,163,14,6,0,7,0,32,0,0,61,80,84,0,119,0,45,5,0,0,0,0,0,0,0,0,7,0,27,0,0
