n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,432,149,1,0,2,0,0,1,0,0,0,0,0,0,0,2,1,199,25,0,0,0,0,0,0,39,1,0,0,0,0
3699,1141,356,1,4,2,4,0,3,0,4,0,0,0,0,0,3,0,299,282,0,0,0,0,0,0,49,73,0,0,0,0
3212,2695,411,4,6,2,1,0,4,5,0,1,1,0,0,0,2,1,0,456,412,0,0,0,0,0,0,9,55,57,0,0
37,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,123,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,2,15,0,0,0,0,0,12,0,0,0,0,0
3449,1424,379,2,2,2,0,0,1,3,0,0,1,0,0,0,4,2,289,150,98,0,0,0,0,0,51,17,38,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0
212,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,25,0,0,0,0,0,0,0
276,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,20,0,0,0,0,0,0,0
760,196,35,9,0,0,0,0,0,0,0,0,0,0,0,214,186,21,517,0,0,6,0,0,45,2,10,0,0,6,3,0
2950,1820,314,75,2,1,0,1,4,1,0,3,0,1,0,0,2,3,328,172,73,0,0,1,21,9,32,9,15,9,2,9
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
