n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
2208,19,14,0,6,1,10,6,2,0,23,2,6,0,3,0,1,0,10,0,6,0,0,0,0,6,0,0,0,0,0,0
1641,14,7,0,6,3,6,7,6,0,12,5,4,0,1,3,0,0,4,8,4,0,0,0,0,6,0,0,0,0,0,0
1599,11,5,0,0,4,1,8,4,0,4,14,6,0,0,3,0,0,0,7,8,0,0,0,0,4,0,0,0,0,0,0
1417,11,9,0,0,4,1,4,4,0,0,13,8,0,0,2,0,0,0,4,3,9,0,1,0,4,2,0,1,0,0,0
1456,9,4,0,0,4,0,4,2,6,0,5,11,6,0,0,2,0,0,2,4,4,2,0,0,0,4,0,1,0,52,3
1951,25,8,0,0,0,4,1,6,6,0,6,8,15,0,0,3,0,1,0,6,8,4,4,0,0,7,0,1,0,41,0
1896,10,8,1,0,0,6,0,5,6,0,6,4,20,0,0,2,1,0,0,2,3,0,2,2,0,4,2,1,0,24,1
1078,6,8,0,0,0,2,0,2,2,0,0,2,6,0,0,0,1,0,0,1,2,4,0,2,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
