n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
1319,16,11,7,0,10,0,14,6,4,0,4,12,16,16,0,0,16,4,6,4,0,4,4,4,4,12,0,8,0,0,0
207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,41,12,11,30,3,4,2,0,4,12,12,8,14,16,18,17,0,2,14,12,0,33,24,8,23,2,18,14,0,0,0
2830,53,8,17,2,10,12,10,0,4,0,12,28,0,18,20,12,5,10,0,0,0,10,0,0,16,10,24,0,10,0,0
5294,95,43,21,8,44,1,19,20,14,10,0,16,30,2,16,8,6,10,10,26,13,14,0,10,27,0,6,10,1,0,0
3890,54,55,14,4,32,1,13,2,26,18,0,22,46,12,2,28,4,0,30,0,10,14,2,10,40,13,4,22,0,0,0
3614,21,52,8,7,8,45,5,14,10,16,20,0,22,20,0,34,8,20,10,10,0,0,28,10,10,1,20,53,0,0,0
4181,13,26,33,12,6,39,0,19,29,28,4,16,26,10,24,0,36,10,0,10,10,9,18,10,20,11,0,8,0,0,0
3118,36,11,11,42,5,12,0,12,33,4,12,0,22,16,22,10,16,18,0,20,21,0,13,1,10,10,11,6,0,0,0
1902,21,34,2,0,4,9,5,0,2,0,7,10,0,7,3,6,0,8,2,0,0,9,0,6,0,0,1,2,2,0,1
4353,55,13,19,12,6,19,11,10,12,15,6,10,0,19,10,15,14,51,6,13,0,0,10,6,20,10,2,29,1,0,0
3361,38,9,30,0,33,6,20,7,13,14,20,0,20,2,17,7,4,51,0,8,0,26,20,28,0,0,18,4,0,0,0
3859,79,24,35,26,14,24,34,76,14,9,12,8,14,10,34,0,6,22,8,12,15,14,0,2,18,8,0,6,0,0,0
2561,59,19,17,0,17,5,5,12,22,10,25,11,14,16,5,0,12,39,39,0,13,0,0,14,10,0,33,14,1,0,0
946,19,8,15,8,8,9,0,2,4,0,3,8,0,4,5,0,2,0,11,4,2,0,0,6,4,11,0,6,4,0,0
840,6,2,6,12,4,14,16,4,10,4,6,9,6,0,0,0,0,6,6,8,0,12,5,4,2,6,6,0,3,0,0
1249,20,9,10,4,7,6,0,12,4,0,0,4,8,0,0,6,4,0,0,9,4,16,0,2,10,16,4,4,6,0,0
995,13,6,14,8,6,4,12,6,4,10,4,9,6,0,0,6,6,14,4,1,6,0,0,6,4,18,0,7,0,0,0
