n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32
526,434,114,1,2,2,27,10,95,55,5,0,0,6,3,0,92,5,2,8,13,14,0,0,27,11,1,0,6,0,0,4
939,219,196,232,0,30,14,29,0,82,0,6,1,23,13,15,126,23,1,3,1,0,12,0,39,34,5,1,23,13,19,1
632,483,190,0,4,0,2,0,1,167,0,17,6,12,2,0,161,16,15,43,7,0,0,0,13,26,21,0,1,1,0,0
1005,513,294,0,18,23,12,56,16,208,9,11,0,14,37,0,173,29,42,0,0,5,0,22,1,7,23,15,42,0,0,0
1353,738,251,12,0,14,37,10,4,140,155,52,0,16,17,14,22,304,33,0,24,0,16,0,14,26,32,39,33,12,0,0
196,155,8,0,0,0,0,1,0,0,53,0,0,0,0,0,0,39,0,0,4,0,0,0,0,0,0,0,0,1,2,0
48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0
288,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0
334,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,33,0,0,0,0,0,0,0
108,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,21,0,0,0,0,0,0,0
106,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0
80,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0
98,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0
63,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0
18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
